LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
G-7;UNEMP;25_74;PC_LF;Q;2006-Q4;4.638.359;E
G-7;UNEMP;25_74;PC_LF;Q;2007-Q1;4.618.999;E
G-7;UNEMP;25_74;PC_LF;Q;2007-Q2;4.465.346;E
G-7;UNEMP;25_74;PC_LF;Q;2007-Q3;4.477.771;E
G-7;UNEMP;25_74;PC_LF;Q;2007-Q4;446.949;E
G-7;UNEMP;25_74;PC_LF;Q;2008-Q1;453.897;E
G-7;UNEMP;25_74;PC_LF;Q;2008-Q2;4.650.702;E
G-7;UNEMP;25_74;PC_LF;Q;2008-Q3;4.898.974;E
G-7;UNEMP;25_74;PC_LF;Q;2008-Q4;5.338.796;E
G-7;UNEMP;25_74;PC_LF;Q;2009-Q1;6.182.003;E
G-7;UNEMP;25_74;PC_LF;Q;2009-Q2;6.807.994;E
G-7;UNEMP;25_74;PC_LF;Q;2009-Q3;7.017.655;E
G-7;UNEMP;25_74;PC_LF;Q;2009-Q4;7.100.998;E
G-7;UNEMP;25_74;PC_LF;Q;2010-Q1;7.045.791;E
G-7;UNEMP;25_74;PC_LF;Q;2010-Q2;6.922.952;E
G-7;UNEMP;25_74;PC_LF;Q;2010-Q3;6.830.596;E
G-7;UNEMP;25_74;PC_LF;Q;2010-Q4;6.785.573;E
G-7;UNEMP;25_74;PC_LF;Q;2011-Q1;6.478.875;E
G-7;UNEMP;25_74;PC_LF;Q;2011-Q2;6.494.555;E
G-7;UNEMP;25_74;PC_LF;Q;2011-Q3;6.455.811;E
G-7;UNEMP;25_74;PC_LF;Q;2011-Q4;6.355.052;E
G-7;UNEMP;25_74;PC_LF;Q;2012-Q1;6.247.765;E
G-7;UNEMP;25_74;PC_LF;Q;2012-Q2;6.221.788;E
G-7;UNEMP;25_74;PC_LF;Q;2012-Q3;6.120.874;E
G-7;UNEMP;25_74;PC_LF;Q;2012-Q4;6.076.587;E
G-7;UNEMP;25_74;PC_LF;Q;2013-Q1;6.115.741;E
G-7;UNEMP;25_74;PC_LF;Q;2013-Q2;5.985.784;E
G-7;UNEMP;25_74;PC_LF;Q;2013-Q3;5.851.717;E
G-7;UNEMP;25_74;PC_LF;Q;2013-Q4;5.750.768;E
G-7;UNEMP;25_74;PC_LF;Q;2014-Q1;5.537.687;E
G-7;UNEMP;25_74;PC_LF;Q;2014-Q2;5.376.063;E
G-7;UNEMP;25_74;PC_LF;Q;2014-Q3;526.459;E
G-7;UNEMP;25_74;PC_LF;Q;2014-Q4;5.115.934;E
G-7;UNEMP;25_74;PC_LF;Q;2015-Q1;5.003.605;E
G-7;UNEMP;25_74;PC_LF;Q;2015-Q2;4.955.009;E
G-7;UNEMP;25_74;PC_LF;Q;2015-Q3;4.782.315;E
G-7;UNEMP;25_74;PC_LF;Q;2015-Q4;4.725.177;E
G-7;UNEMP;25_74;PC_LF;Q;2016-Q1;4.692.364;E
G-7;UNEMP;25_74;PC_LF;Q;2016-Q2;4.632.361;E
G-7;UNEMP;25_74;PC_LF;Q;2016-Q3;4.568.718;E
G-7;UNEMP;25_74;PC_LF;Q;2016-Q4;4.541.411;E
G-7;UNEMP;25_74;PC_LF;Q;2017-Q1;4.410.549;E
G-7;UNEMP;25_74;PC_LF;Q;2017-Q2;4.271.934;E
G-7;UNEMP;25_74;PC_LF;Q;2017-Q3;4.214.798;E
G-7;UNEMP;25_74;PC_LF;Q;2017-Q4;4.051.373;E
G-7;UNEMP;25_74;PC_LF;Q;2018-Q1;3.952.569;E
G-7;UNEMP;25_74;PC_LF;Q;2018-Q2;3.888.917;E
G-7;UNEMP;25_74;PC_LF;Q;2018-Q3;3.777.846;E
G-7;UNEMP;25_74;PC_LF;Q;2018-Q4;3.786.606;E
G-7;UNEMP;25_74;PC_LF;Q;2019-Q1;3.736.074;E
G-7;UNEMP;25_74;PC_LF;Q;2019-Q2;3.599.484;E
G-7;UNEMP;25_74;PC_LF;Q;2019-Q3;3.519.928;E
G-7;UNEMP;25_74;PC_LF;Q;2019-Q4;3.534.466;E
G-7;UNEMP;25_74;PC_LF;Q;2020-Q1;3.602.881;E
EA19;UNEMP;25_74;PC_LF;Q;2005-Q1;8;
EA19;UNEMP;25_74;PC_LF;Q;2005-Q2;8.033.334;
EA19;UNEMP;25_74;PC_LF;Q;2005-Q3;7.933.333;
EA19;UNEMP;25_74;PC_LF;Q;2005-Q4;7.866.667;
EA19;UNEMP;25_74;PC_LF;Q;2006-Q1;7.7;
EA19;UNEMP;25_74;PC_LF;Q;2006-Q2;7.433.333;
EA19;UNEMP;25_74;PC_LF;Q;2006-Q3;7.233.333;
EA19;UNEMP;25_74;PC_LF;Q;2006-Q4;7;
EA19;UNEMP;25_74;PC_LF;Q;2007-Q1;6.833.333;
EA19;UNEMP;25_74;PC_LF;Q;2007-Q2;6.566.667;
EA19;UNEMP;25_74;PC_LF;Q;2007-Q3;6.533.333;
EA19;UNEMP;25_74;PC_LF;Q;2007-Q4;6.4;
EA19;UNEMP;25_74;PC_LF;Q;2008-Q1;6.366.667;
EA19;UNEMP;25_74;PC_LF;Q;2008-Q2;6.466.667;
EA19;UNEMP;25_74;PC_LF;Q;2008-Q3;6.6;
EA19;UNEMP;25_74;PC_LF;Q;2008-Q4;6.966.667;
EA19;UNEMP;25_74;PC_LF;Q;2009-Q1;7.733.333;
EA19;UNEMP;25_74;PC_LF;Q;2009-Q2;8.2;
EA19;UNEMP;25_74;PC_LF;Q;2009-Q3;8.466.666;
EA19;UNEMP;25_74;PC_LF;Q;2009-Q4;8.766.666;
EA19;UNEMP;25_74;PC_LF;Q;2010-Q1;8.9;
EA19;UNEMP;25_74;PC_LF;Q;2010-Q2;9;
EA19;UNEMP;25_74;PC_LF;Q;2010-Q3;8.9;
EA19;UNEMP;25_74;PC_LF;Q;2010-Q4;8.9;
EA19;UNEMP;25_74;PC_LF;Q;2011-Q1;8.8;
EA19;UNEMP;25_74;PC_LF;Q;2011-Q2;8.766.666;
EA19;UNEMP;25_74;PC_LF;Q;2011-Q3;9.033.334;
EA19;UNEMP;25_74;PC_LF;Q;2011-Q4;9.4;
EA19;UNEMP;25_74;PC_LF;Q;2012-Q1;9.666.667;
EA19;UNEMP;25_74;PC_LF;Q;2012-Q2;1.003.333;
EA19;UNEMP;25_74;PC_LF;Q;2012-Q3;10.2;
EA19;UNEMP;25_74;PC_LF;Q;2012-Q4;10.5;
EA19;UNEMP;25_74;PC_LF;Q;2013-Q1;10.8;
EA19;UNEMP;25_74;PC_LF;Q;2013-Q2;10.8;
EA19;UNEMP;25_74;PC_LF;Q;2013-Q3;10.7;
EA19;UNEMP;25_74;PC_LF;Q;2013-Q4;1.066.667;
EA19;UNEMP;25_74;PC_LF;Q;2014-Q1;1.066.667;
EA19;UNEMP;25_74;PC_LF;Q;2014-Q2;10.4;
EA19;UNEMP;25_74;PC_LF;Q;2014-Q3;1.026.667;
EA19;UNEMP;25_74;PC_LF;Q;2014-Q4;10.3;
EA19;UNEMP;25_74;PC_LF;Q;2015-Q1;1.006.667;
EA19;UNEMP;25_74;PC_LF;Q;2015-Q2;9.9;
EA19;UNEMP;25_74;PC_LF;Q;2015-Q3;9.533.334;
EA19;UNEMP;25_74;PC_LF;Q;2015-Q4;9.433.333;
EA19;UNEMP;25_74;PC_LF;Q;2016-Q1;9.266.666;
EA19;UNEMP;25_74;PC_LF;Q;2016-Q2;9.066.667;
EA19;UNEMP;25_74;PC_LF;Q;2016-Q3;8.833.333;
EA19;UNEMP;25_74;PC_LF;Q;2016-Q4;8.666.667;
EA19;UNEMP;25_74;PC_LF;Q;2017-Q1;8.533.334;
EA19;UNEMP;25_74;PC_LF;Q;2017-Q2;8.2;
EA19;UNEMP;25_74;PC_LF;Q;2017-Q3;8;
EA19;UNEMP;25_74;PC_LF;Q;2017-Q4;7.8;
EA19;UNEMP;25_74;PC_LF;Q;2018-Q1;7.666.667;
EA19;UNEMP;25_74;PC_LF;Q;2018-Q2;7.433.333;
EA19;UNEMP;25_74;PC_LF;Q;2018-Q3;7.133.333;
EA19;UNEMP;25_74;PC_LF;Q;2018-Q4;7.066.667;
EA19;UNEMP;25_74;PC_LF;Q;2019-Q1;6.966.667;
EA19;UNEMP;25_74;PC_LF;Q;2019-Q2;6.8;
EA19;UNEMP;25_74;PC_LF;Q;2019-Q3;6.633.333;
EA19;UNEMP;25_74;PC_LF;Q;2019-Q4;6.6;
EA19;UNEMP;25_74;PC_LF;Q;2020-Q1;6.5;
EU27_2020;UNEMP;25_74;PC_LF;Q;2005-Q1;8.4;
EU27_2020;UNEMP;25_74;PC_LF;Q;2005-Q2;8.4;
EU27_2020;UNEMP;25_74;PC_LF;Q;2005-Q3;8.3;
EU27_2020;UNEMP;25_74;PC_LF;Q;2005-Q4;8.2;
EU27_2020;UNEMP;25_74;PC_LF;Q;2006-Q1;7.9;
EU27_2020;UNEMP;25_74;PC_LF;Q;2006-Q2;7.6;
EU27_2020;UNEMP;25_74;PC_LF;Q;2006-Q3;7.4;
EU27_2020;UNEMP;25_74;PC_LF;Q;2006-Q4;7.1;
EU27_2020;UNEMP;25_74;PC_LF;Q;2007-Q1;6.8;
EU27_2020;UNEMP;25_74;PC_LF;Q;2007-Q2;6.533.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2007-Q3;6.433.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2007-Q4;6.266.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2008-Q1;6.1;
EU27_2020;UNEMP;25_74;PC_LF;Q;2008-Q2;6.133.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2008-Q3;6.2;
EU27_2020;UNEMP;25_74;PC_LF;Q;2008-Q4;6.5;
EU27_2020;UNEMP;25_74;PC_LF;Q;2009-Q1;7.366.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2009-Q2;7.8;
EU27_2020;UNEMP;25_74;PC_LF;Q;2009-Q3;8.1;
EU27_2020;UNEMP;25_74;PC_LF;Q;2009-Q4;8.4;
EU27_2020;UNEMP;25_74;PC_LF;Q;2010-Q1;8.733.334;
EU27_2020;UNEMP;25_74;PC_LF;Q;2010-Q2;8.733.334;
EU27_2020;UNEMP;25_74;PC_LF;Q;2010-Q3;8.633.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2010-Q4;8.7;
EU27_2020;UNEMP;25_74;PC_LF;Q;2011-Q1;8.566.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2011-Q2;8.566.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2011-Q3;8.766.666;
EU27_2020;UNEMP;25_74;PC_LF;Q;2011-Q4;9.1;
EU27_2020;UNEMP;25_74;PC_LF;Q;2012-Q1;9.3;
EU27_2020;UNEMP;25_74;PC_LF;Q;2012-Q2;9.6;
EU27_2020;UNEMP;25_74;PC_LF;Q;2012-Q3;9.733.334;
EU27_2020;UNEMP;25_74;PC_LF;Q;2012-Q4;10;
EU27_2020;UNEMP;25_74;PC_LF;Q;2013-Q1;10.3;
EU27_2020;UNEMP;25_74;PC_LF;Q;2013-Q2;1.026.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2013-Q3;10.1;
EU27_2020;UNEMP;25_74;PC_LF;Q;2013-Q4;1.006.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2014-Q1;10;
EU27_2020;UNEMP;25_74;PC_LF;Q;2014-Q2;9.766.666;
EU27_2020;UNEMP;25_74;PC_LF;Q;2014-Q3;9.6;
EU27_2020;UNEMP;25_74;PC_LF;Q;2014-Q4;9.566.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2015-Q1;9.366.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2015-Q2;9.166.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2015-Q3;8.833.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2015-Q4;8.666.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2016-Q1;8.466.666;
EU27_2020;UNEMP;25_74;PC_LF;Q;2016-Q2;8.266.666;
EU27_2020;UNEMP;25_74;PC_LF;Q;2016-Q3;8.033.334;
EU27_2020;UNEMP;25_74;PC_LF;Q;2016-Q4;7.866.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2017-Q1;7.666.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2017-Q2;7.366.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2017-Q3;7.2;
EU27_2020;UNEMP;25_74;PC_LF;Q;2017-Q4;6.933.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2018-Q1;6.833.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2018-Q2;6.6;
EU27_2020;UNEMP;25_74;PC_LF;Q;2018-Q3;6.333.333;
EU27_2020;UNEMP;25_74;PC_LF;Q;2018-Q4;6.3;
EU27_2020;UNEMP;25_74;PC_LF;Q;2019-Q1;6.166.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2019-Q2;6;
EU27_2020;UNEMP;25_74;PC_LF;Q;2019-Q3;5.9;
EU27_2020;UNEMP;25_74;PC_LF;Q;2019-Q4;5.866.667;
EU27_2020;UNEMP;25_74;PC_LF;Q;2020-Q1;5.8;
CRI;UNEMP;25_74;PC_LF;Q;2010-Q3;5.915.807;
CRI;UNEMP;25_74;PC_LF;Q;2010-Q4;6.097.001;
CRI;UNEMP;25_74;PC_LF;Q;2011-Q1;7.097.351;
CRI;UNEMP;25_74;PC_LF;Q;2011-Q2;74.952;
CRI;UNEMP;25_74;PC_LF;Q;2011-Q3;8.001.701;
CRI;UNEMP;25_74;PC_LF;Q;2011-Q4;8.007.285;
CRI;UNEMP;25_74;PC_LF;Q;2012-Q1;760.723;
CRI;UNEMP;25_74;PC_LF;Q;2012-Q2;7.666.545;
CRI;UNEMP;25_74;PC_LF;Q;2012-Q3;7.519.765;
CRI;UNEMP;25_74;PC_LF;Q;2012-Q4;6.726.811;
CRI;UNEMP;25_74;PC_LF;Q;2013-Q1;6.685.162;
CRI;UNEMP;25_74;PC_LF;Q;2013-Q2;7.810.513;
CRI;UNEMP;25_74;PC_LF;Q;2013-Q3;6.068.356;
CRI;UNEMP;25_74;PC_LF;Q;2013-Q4;5.317.878;
CRI;UNEMP;25_74;PC_LF;Q;2014-Q1;6.320.759;
CRI;UNEMP;25_74;PC_LF;Q;2014-Q2;6.012.952;
CRI;UNEMP;25_74;PC_LF;Q;2014-Q3;6.451.724;
CRI;UNEMP;25_74;PC_LF;Q;2014-Q4;6.437.328;
CRI;UNEMP;25_74;PC_LF;Q;2015-Q1;7.318.078;
CRI;UNEMP;25_74;PC_LF;Q;2015-Q2;6.766.346;
CRI;UNEMP;25_74;PC_LF;Q;2015-Q3;6.645.042;
CRI;UNEMP;25_74;PC_LF;Q;2015-Q4;6.600.613;
CRI;UNEMP;25_74;PC_LF;Q;2016-Q1;6.951.736;
CRI;UNEMP;25_74;PC_LF;Q;2016-Q2;6.698.805;
CRI;UNEMP;25_74;PC_LF;Q;2016-Q3;7.188.102;
CRI;UNEMP;25_74;PC_LF;Q;2016-Q4;6.441.953;
CRI;UNEMP;25_74;PC_LF;Q;2017-Q1;6.858.873;
CRI;UNEMP;25_74;PC_LF;Q;2017-Q2;6.043.332;
CRI;UNEMP;25_74;PC_LF;Q;2017-Q3;6.554.892;
CRI;UNEMP;25_74;PC_LF;Q;2017-Q4;6.558.641;
CRI;UNEMP;25_74;PC_LF;Q;2018-Q1;7.227.496;
CRI;UNEMP;25_74;PC_LF;Q;2018-Q2;5.961.915;
CRI;UNEMP;25_74;PC_LF;Q;2018-Q3;7.267.519;
CRI;UNEMP;25_74;PC_LF;Q;2018-Q4;8.466.487;
CRI;UNEMP;25_74;PC_LF;Q;2019-Q1;8.219.288;
CRI;UNEMP;25_74;PC_LF;Q;2019-Q2;8.577.332;
CRI;UNEMP;25_74;PC_LF;Q;2019-Q3;807.349;
CRI;UNEMP;25_74;PC_LF;Q;2019-Q4;8.517.844;
CRI;UNEMP;25_74;PC_LF;Q;2020-Q1;9.018.568;
